sample_id	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group	estimated_counts
barcode21	144533	0.0005417142364610571	Glomus macrocarpum	Glomus	Glomeraceae	Glomerales	Glomeromycetes	Mucoromycota	Opisthokonta					103.81086598997823
barcode21	512029	0.0021205426073099545	Buwchfawromyces eastonii	Buwchfawromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Opisthokonta					406.3680620092358
barcode21	1133749	0.000610585309093741	Tricholomopsis osiliensis	Tricholomopsis		Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					117.00890512286996
barcode21	279323	0.00015848571494957495	Apiotrichum otae	Apiotrichum	Trichosporonaceae	Trichosporonales	Tremellomycetes	Basidiomycota	Opisthokonta					30.371251498646846
barcode21	2494425	0.0009864878566394832	Lentaria variabilis	Lentaria	Lentariaceae	Gomphales	Agaricomycetes	Basidiomycota	Opisthokonta					189.0446139192507
barcode21	58916	0.00014430161396190277	Phragmotaenium fulvescens	Phragmotaenium	Tilletiariaceae	Georgefischeriales	Exobasidiomycetes	Basidiomycota	Opisthokonta					27.653095489975275
barcode21	2832334	0.0010851119754970704	Wickerhamiella osmotolerans	Wickerhamiella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					207.9443483124056
barcode21	2832335	0.0005840328006695622	Wickerhamiella tropicalis	Wickerhamiella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					111.92054172351088
barcode21	45539	0.0003218281900967358	Blastobotrys chiropterorum	Blastobotrys	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					61.67322338099787
barcode21	271282	0.0001363481269058711	Spathaspora jeffriesii	Spathaspora	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					26.1289369514797
barcode21	1985864	6.653815612335847e-05	Heitmania litseae	Heitmania	Heitmaniaceae	Heitmaniales	Microbotryomycetes	Basidiomycota	Opisthokonta					12.750973010543676
barcode21	1918532	0.00024973796914091995	Bipolaris simmondsii	Bipolaris	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					47.858285978351056
barcode21	2211343	6.665719859330946e-05	Curvularia beerburrumensis	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					12.773785595230265
barcode21	2211344	0.00012401432568700515	Curvularia boeremae	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					23.765361288703545
barcode21	1918535	0.00021370211773586665	Bipolaris woodii	Bipolaris	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					40.95259163019507
barcode21	1918533	0.0003069643781409702	Bipolaris sivanesaniana	Bipolaris	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					58.82481164066669
barcode21	1918531	0.00019839961098825035	Bipolaris shoemakeri	Bipolaris	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					38.02011105212237
barcode21	2877725	0.00022630689994568108	Vishniacozyma pseudopenaeus	Vishniacozyma	Bulleribasidiaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					43.36809646419065
barcode21	2877723	0.00022133363291334344	Tremella shuangheensis	Tremella	Tremellaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					42.41504940971566
barcode21	71795	6.767480484107267e-05	Tremella tropica	Tremella	Tremellaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					12.96879355091412
barcode21	2877726	0.0004093557085553174	Vishniacozyma europaea	Vishniacozyma	Bulleribasidiaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					78.4464718532897
barcode21	151289	0.0005849071263139878	Vishniacozyma tephrensis	Vishniacozyma	Bulleribasidiaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					112.08809224405474
barcode21	418784	0.0008673106700177588	Candidozyma pseudohaemuli	Candidozyma	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					166.20621293818317
barcode21	652156	6.13833621371788e-05	Fuscohilum siciliana	Fuscohilum	Sympoventuriaceae	Venturiales	Dothideomycetes	Ascomycota	Opisthokonta					11.763139219796122
barcode21	2854244	0.0003228450430153904	Verruconis cylindricalis	Verruconis	Sympoventuriaceae	Venturiales	Dothideomycetes	Ascomycota	Opisthokonta					61.86808697321132
barcode21	1985866	9.768861021997738e-05	Heitmania elacocarpi	Heitmania	Heitmaniaceae	Heitmaniales	Microbotryomycetes	Basidiomycota	Opisthokonta					18.720459130895144
barcode21	2877799	0.00014112611743514556	Heitmania tridentata	Heitmania	Heitmaniaceae	Heitmaniales	Microbotryomycetes	Basidiomycota	Opisthokonta					27.044562388566682
barcode21	45607	0.00016060686980436733	Wickerhamiella sorbophila	Wickerhamiella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					30.77773688809013
barcode21	202755	0.0002582057164812079	Schizonella caricis-atratae	Schizonella	Ustilaginaceae	Ustilaginales	Ustilaginomycetes	Basidiomycota	Opisthokonta					49.4809942721598
barcode21	1300151	0.00012081628877758301	Solaloca norvegica	Solaloca	Ceratocystidaceae	Microascales	Sordariomycetes	Ascomycota	Opisthokonta					23.152508683603344
barcode21	2943438	0.0023153055048346625	Hydnum reginae	Hydnum	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Opisthokonta					443.69125511348574
barcode21	2775103	0.0001664370016349985	Puccinia xinyuanensis	Puccinia	Pucciniaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					31.8949883713213
barcode21	2877801	0.000289529061600063	Microbotryozyma swertiae	Microbotryozyma	Ustilentylomataceae	Microbotryales	Microbotryomycetes	Basidiomycota	Opisthokonta					55.48361219066648
barcode21	3044046	0.00044645337011964633	Leucosporidium egoroviorum	Leucosporidium	Leucosporidiaceae	Leucosporidiales	Microbotryomycetes	Basidiomycota	Opisthokonta					85.5556451295083
barcode21	2486201	8.430896674193212e-05	Leptosphaeria urticae	Leptosphaeria	Leptosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					16.15646453262342
barcode21	1858587	7.09559864501347e-05	Neoascochyta cylindrispora	Neoascochyta	Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					13.597579507385113
barcode21	352915	0.0001792764239086673	Genea balsleyi	Genea	Pyronemataceae	Pezizales	Pezizomycetes	Ascomycota	Opisthokonta					34.35545821931355
barcode21	1796078	0.0008265719281829673	Orbilia comma	Orbilia	Orbiliaceae	Orbiliales	Orbiliomycetes	Ascomycota	Opisthokonta					158.39928488541477
barcode21	1795741	0.0002482838078796867	Orbilia frangulae	Orbilia	Orbiliaceae	Orbiliales	Orbiliomycetes	Ascomycota	Opisthokonta					47.57961923921589
barcode21	2681178	0.0017063993346504546	Meliola pottsiae	Meliola	Meliolaceae	Meliolales	Sordariomycetes	Ascomycota	Opisthokonta					327.0041300964052
barcode21	2704021	0.0008209197551634214	Endogone botryocarpus	Endogone	Endogonaceae	Endogonales	Endogonomycetes	Mucoromycota	Opisthokonta					157.3161363609871
barcode21	35128	6.84805143779617e-05	Thalassiosira pseudonana	Thalassiosira	Thalassiosiraceae	Thalassiosirales	Coscinodiscophyceae	Bacillariophyta	Sar					13.123194892306312
barcode21	2580354	0.0001495471082745828	Geastrum lanuginosum	Geastrum	Geastraceae	Geastrales	Agaricomycetes	Basidiomycota	Opisthokonta					28.6583105470914
barcode21	2301216	0.0001458404693874512	Thecaphora australiensis	Thecaphora	Glomosporiaceae	Urocystidales	Ustilaginomycetes	Basidiomycota	Opisthokonta					27.947992510594823
barcode21	111463	6.783672560884427e-05	Hirsutella rhossiliensis	Hirsutella	Ophiocordycipitaceae	Hypocreales	Sordariomycetes	Ascomycota	Opisthokonta					12.999823075325263
barcode21	1395791	0.00039624822802212633	Pateramyces corrientinensis	Pateramyces	Pateramycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					75.93463292879215
barcode21	324673	6.810756465659969e-05	Rhizophydium brooksianum	Rhizophydium	Rhizophydiaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					13.051725045402826
barcode21	1395665	0.0022742222868171614	Alogomyces tanneri	Alogomyces	Lobulomycetaceae	Lobulomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					435.8183137119199
barcode21	109895	0.000405826841198098	Powellomyces hirtus	Powellomyces	Powellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					77.77022088615631
barcode21	78545	0.0008235034870121311	Acaulospora laevis	Acaulospora	Acaulosporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					157.81126723008273
barcode21	1776150	0.0001889559368752586	Mucor lilianae	Mucor	Mucoraceae	Mucorales	Mucoromycetes	Mucoromycota	Opisthokonta					36.21038200715331
barcode21	181047	0.00021647065516950368	Basidiobolus microsporus	Basidiobolus	Basidiobolaceae	Basidiobolales	Basidiobolomycetes	Zoopagomycota	Opisthokonta					41.48313753275267
barcode21	1527289	0.0001668000175433731	Yarrowia yakushimensis	Yarrowia		Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					31.964554561906763
barcode21	2259113	0.0001479691645682921	Terfezia lusitanica	Terfezia	Pezizaceae	Pezizales	Pezizomycetes	Ascomycota	Opisthokonta					28.355922882880087
barcode21	2608273	0.0006361695078895825	Terfezia dunensis	Terfezia	Pezizaceae	Pezizales	Pezizomycetes	Ascomycota	Opisthokonta					121.91170747491225
barcode21	27374	0.0003826475113447973	Acaulospora spinosa	Acaulospora	Acaulosporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					73.32827318904889
barcode21	3231536	0.0005509714209639252	Terramyces aquatica	Terramyces	Terramycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					105.58485728500085
barcode21	1055356	0.00010278683226395617	Amanita vernicoccora	Amanita	Amanitaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					19.697451814070977
barcode21	278025	9.202001484765501e-05	Arxiozyma pintolopesii	Arxiozyma	Saccharomycetaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Opisthokonta					17.634163525315522
barcode21	1390525	8.206981170017045e-05	Bulleribasidium setariae	Bulleribasidium	Bulleribasidiaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					15.727366295350464
barcode21	1938712	0.000793972626648103	Atractiella rhizophila	Atractiella	Hoehnelomycetaceae	Atractiellales	Atractiellomycetes	Basidiomycota	Opisthokonta					152.15215033508255
barcode21	2877814	0.0001754998620796147	Pseudohyphozyma lulangensis	Pseudohyphozyma	Chrysozymaceae		Microbotryomycetes	Basidiomycota	Opisthokonta					33.63174056976488
barcode21	1651791	0.0003308921171460529	Hannaella pagnoccae	Hannaella	Bulleribasidiaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					63.4101799771667
barcode21	1806994	0.00014728457124850252	Synchytrium microbalum	Synchytrium	Synchytriaceae	Synchytriales	Chytridiomycetes	Chytridiomycota	Opisthokonta					28.22473152663553
barcode21	1440432	6.142056579275392e-05	Stomatisora psychotriicola	Stomatisora	Crossopsoraceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					11.770268705128604
barcode21	1961798	0.00012847530702604252	Cyanodermella oleoligni	Cyanodermella	Stictidaceae	Ostropales	Lecanoromycetes	Ascomycota	Opisthokonta					24.620236986628633
barcode21	3125859	0.00020156735014435035	Hamaspora rubi-alceifolii	Hamaspora	Phragmidiaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					38.627157577562436
barcode21	1006457	0.00025832826143574073	Dasyspora frutescentis	Dasyspora	Sphaerophragmiaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					49.50447805197674
barcode21	2676910	0.00011187974331035831	Annabella australiensis	Annabella	Cordieritidaceae	Helotiales	Leotiomycetes	Ascomycota	Opisthokonta					21.439962729537204
barcode21	1206149	0.00010793600617496007	Geotrichum pseudocandidum	Geotrichum	Dipodascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					20.684208607332298
barcode21	1149710	0.00019117625376444762	Geotrichum europaeum	Geotrichum	Dipodascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					36.635870213896155
barcode21	1809268	0.00030503445454537284	Atractospora decumbens	Atractospora	Atractosporaceae		Sordariomycetes	Ascomycota	Opisthokonta					58.45497266234798
barcode21	2978459	0.00029861419149554636	Kirschsteiniothelia puerensis	Kirschsteiniothelia	Kirschsteiniotheliaceae	Kirschsteiniotheliales	Dothideomycetes	Ascomycota	Opisthokonta					57.224631973057534
barcode21	2499430	0.00019285488784412383	Gloniopsis leucaenae	Gloniopsis	Hysteriaceae	Hysteriales	Dothideomycetes	Ascomycota	Opisthokonta					36.95755357712083
barcode21	1431946	8.357663645498033e-05	Pseudoteratosphaeria ohnowa	Pseudoteratosphaeria	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					16.0161251504137
barcode21	2950318	0.00017100459585784523	Neodevriesia kalakoutskii	Neodevriesia	Neodevriesiaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					32.77029472262231
barcode21	2956821	0.00012128999593020541	Scolecobasidium obovoideum	Scolecobasidium	Sympoventuriaceae	Venturiales	Dothideomycetes	Ascomycota	Opisthokonta					23.243287080088983
barcode21	117821	0.00025711339286897087	Spizellomyces plurigibbosus	Spizellomyces	Spizellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					49.27166792905236
barcode21	4816	0.00010928142760537912	Spizellomyces acuminatus	Spizellomyces	Spizellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					20.942037097729223
barcode21	2750447	0.0002774384959940323	Gaertneriomyces spectabilis	Gaertneriomyces	Spizellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					53.166648741320394
barcode21	64516	0.0008203069182306505	Phlyctochytrium californicum	Phlyctochytrium	Chytridiaceae	Chytridiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					157.1986959682125
barcode21	3231530	0.00026302008052032764	Angulomyces ubonensis	Angulomyces	Angulomycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					50.40359011043247
barcode21	382552	7.477570725414628e-05	Operculomyces laminatus	Operculomyces		Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					14.329567883941069
barcode21	3058948	0.000346710723189649	Angulomyces solicola	Angulomyces	Angulomycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					66.44156272772518
barcode21	1395669	9.298453422207469e-05	Aquamyces chlorogonii	Aquamyces	Aquamycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					17.81899823111306
barcode21	1326894	0.0002882951897135363	Tortispora agaves	Tortispora	Trigonopsidaceae	Trigonopsidales	Trigonopsidomycetes	Ascomycota	Opisthokonta					55.24716038556382
barcode21	45357	0.0003686044981411367	Candidozyma haemuli	Candidozyma	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					70.6371543967786
barcode21	979695	0.00025505172006830507	Mortierella elongatula	Mortierella	Mortierellaceae	Mortierellales	Mortierellomycetes	Mucoromycota	Opisthokonta					48.876581323569575
barcode21	979690	0.0007558186941856448	Gryganskiella cystojenkinii	Gryganskiella	Mortierellaceae	Mortierellales	Mortierellomycetes	Mucoromycota	Opisthokonta					144.84055964157187
barcode21	95746	0.00010726808651791705	Exserohilum minor	Exserohilum	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					20.556212491774517
barcode21	122368	9.043339827139655e-05	Cercospora beticola	Cercospora	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					17.330113844340808
barcode21	1390527	6.441006875077938e-05	Bulleribasidium wuzhishanense	Bulleribasidium	Bulleribasidiaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					12.343159114986856
barcode21	169509	0.00014110336839750644	Ogataea trehaloabstinens	Ogataea	Pichiaceae	Pichiales	Pichiomycetes	Ascomycota	Opisthokonta					27.04020289948775
barcode21	64571	0.001051843151549385	Lobosporangium transversale	Lobosporangium	Mortierellaceae	Mortierellales	Mortierellomycetes	Mucoromycota	Opisthokonta					201.56891050401484
barcode21	2877761	0.0006951467595534744	Filobasidium globosum	Filobasidium	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					133.2137541202705
barcode21	2877762	0.0001223796333971843	Filobasidium mali	Filobasidium	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					23.452098666436015
barcode21	2596947	0.0004493448262393402	Starmerella vitae	Starmerella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					86.10974643154972
barcode21	45354	0.000259242265549663	Sungouiella intermedia	Sungouiella	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					49.67963231634412
barcode21	2315864	0.00023209623701556323	Ramoconidiophora euphorbiae	Ramoconidiophora		Phacidiales	Leotiomycetes	Ascomycota	Opisthokonta					44.477530284240444
barcode21	2704583	0.00010953927821924888	Darksidea phi	Darksidea	Lentitheciaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					20.99145004226754
barcode21	2877730	8.614416012451473e-05	Teunia helanensis	Teunia	Cryptococcaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					16.508149981301255
barcode21	2877732	0.0001258526984149951	Teunia korlaensis	Teunia	Cryptococcaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					24.11765600805917
barcode21	1675846	0.000442099008141404	Paludomyces mangrovei	Paludomyces	Halomycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					84.72120132616982
barcode21	3231534	0.00044740783437416224	Pateramyces pingflumenensis	Pateramyces	Pateramycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					85.7385529324582
barcode21	34475	0.006346379866051946	Rhodofomes roseus	Rhodofomes	Fomitopsidaceae	Polyporales	Agaricomycetes	Basidiomycota	Opisthokonta					1216.1821592509987
barcode21	36751	8.20638973730029e-05			Glomeraceae	Glomerales	Glomeromycetes	Mucoromycota	Opisthokonta					15.726232909178037
barcode21	447962	6.021058425031964e-05	Clydaea vesicula	Clydaea	Lobulomycetaceae	Lobulomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					11.538395102225754
barcode21	1776151	0.0001470403408684305	Mucor rudolphii	Mucor	Mucoraceae	Mucorales	Mucoromycetes	Mucoromycota	Opisthokonta					28.17792868198081
barcode21	90248	0.0008872467746459552	Basidiobolus haptosporus	Basidiobolus	Basidiobolaceae	Basidiobolales	Basidiobolomycetes	Zoopagomycota	Opisthokonta					170.02664841250296
barcode21	3438661	7.827012063909711e-05	Lulesia alachuana	Lulesia	Entolomataceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					14.999216298552735
barcode21	2494426	7.973029361908552e-05	Lentaria gossypina	Lentaria	Lentariaceae	Gomphales	Agaricomycetes	Basidiomycota	Opisthokonta					15.279035087399834
barcode21	2877758	0.00013740747361310146	Holtermannia saccardoi	Holtermannia		Holtermanniales	Tremellomycetes	Basidiomycota	Opisthokonta					26.331943798373086
barcode21	1395676	6.097912124589807e-05	Urceomyces sphaerocarpus	Urceomyces	Globomycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					11.68567292083643
barcode21	1652702	0.00017266824287941404	Farysia setubalensis	Farysia	Ustilaginaceae	Ustilaginales	Ustilaginomycetes	Basidiomycota	Opisthokonta					33.08910605595363
barcode21	64504	0.0007486444478739192	Allomyces arbusculus	Allomyces	Blastocladiaceae	Blastocladiales	Blastocladiomycetes	Blastocladiomycota	Opisthokonta					143.46573012387063
barcode21	2571398	0.00012947971869080806	Fuscocatenula submersa	Fuscocatenula	Chaetosphaeriaceae	Chaetosphaeriales	Sordariomycetes	Ascomycota	Opisthokonta					24.812716411594312
barcode21	1955261	0.00016831787462309286	Thamnomyces dendroideus	Thamnomyces	Xylariaceae	Xylariales	Sordariomycetes	Ascomycota	Opisthokonta					32.25542758552178
barcode21	1819261	0.0007980570953066598	Myrmecridium hiemale	Myrmecridium	Myrmecridiaceae	Myrmecridiales	Sordariomycetes	Ascomycota	Opisthokonta					152.93487340199644
barcode21	1056642	0.00011605365737556428	Curvularia tuberculata	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					22.239826577508886
barcode21	109760	0.00032986614819719004	Spizellomyces punctatus	Spizellomyces	Spizellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					63.213569443620315
barcode21	442443	0.00036542410802208074	Cortinarius carranzae	Cortinarius	Cortinariaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					70.02768351670342
barcode21	1315970	0.000286656218011791	Lactifluus chrysocarpus	Lactifluus	Russulaceae	Russulales	Agaricomycetes	Basidiomycota	Opisthokonta					54.933077682471556
barcode21	2070555	0.0001319192433728563	Hygrophorus mesotephrus	Hygrophorus	Hygrophoraceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					25.280212284513944
barcode21	1068736	0.00038663938465068824	Monilochaetes dimorphospora	Monilochaetes	Australiascaceae	Glomerellales	Sordariomycetes	Ascomycota	Opisthokonta					74.09325183815
barcode21	706556	0.00024318557188924693	Neodevriesia hilliana	Neodevriesia	Neodevriesiaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					46.602623883423945
barcode21	246081	0.0001967646053817067	Suhomyces kunorum	Suhomyces	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					37.70678838771798
barcode21	27318	9.392934183256693e-05	Skoua fertilis	Skoua	Myxotrichaceae		Leotiomycetes	Ascomycota	Opisthokonta					18.00005549274213
barcode21	2544956	0.0009558198320759908	Dicephalospora sessilis	Dicephalospora	Helotiaceae	Helotiales	Leotiomycetes	Ascomycota	Opisthokonta					183.16757770005043
barcode21	1915160	5.964661359005247e-05	Triparticalcar equi	Triparticalcar	Spizellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					11.430319148716116
barcode21	69980	0.00011480157591270437	Ballistosporomyces taupoensis	Ballistosporomyces	Chionosphaeraceae	Agaricostilbales	Agaricostilbomycetes	Basidiomycota	Opisthokonta					21.99988519845519
barcode21	28565	0.00010958332247500515	Thermomyces dupontii	Thermomyces	Trichocomaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta					20.999890419175138
barcode21	297794	0.000713672069847268	[Candida] blattariae	Yamadazyma	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					136.76383343311136
barcode21	2070752	0.00011316827091066596	Aspergillus noonimiae	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta					21.68688842769456
barcode21	2070753	8.16503179149342e-05	Aspergillus sclerotialis	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta					15.6469770233105
barcode21	1770061	0.00018932589128713682	Sugiyamaella ayubii	Sugiyamaella	Trichomonascaceae	Dipodascales	Dipodascomycetes	Ascomycota	Opisthokonta					36.281277850919174
barcode21	1367421	0.00015340549936620218	Fonsecaea minima	Fonsecaea	Herpotrichiellaceae	Chaetothyriales	Eurotiomycetes	Ascomycota	Opisthokonta					29.39770946554279
barcode21	1470016	7.565743507610265e-05	Aspergillus salinarum	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta					14.498536913373856
barcode21	2576851	8.512990924647971e-05	Metschnikowia amazonensis	Metschnikowia	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					16.313785028539893
barcode21	3031846	6.904487499250575e-05	Lipomyces amatsuensis	Lipomyces	Lipomycetaceae	Lipomycetales	Lipomycetes	Ascomycota	Opisthokonta					13.231345574313847
barcode21	2529385	0.0001281011376379657	Lactarius taedae	Lactarius	Russulaceae	Russulales	Agaricomycetes	Basidiomycota	Opisthokonta					24.54853341011392
barcode21	55514	0.00010278047182558087	Lactarius deliciosus	Lactarius	Russulaceae	Russulales	Agaricomycetes	Basidiomycota	Opisthokonta					19.696232937823364
barcode21	979717	8.576803997863905e-05	Linnemannia nantahalensis	Linnemannia	Mortierellaceae	Mortierellales	Mortierellomycetes	Mucoromycota	Opisthokonta					16.436072573266514
barcode21	1314805	8.312608156023707e-05	Vararia minispora	Vararia	Lachnocladiaceae	Russulales	Agaricomycetes	Basidiomycota	Opisthokonta					15.92978351371447
barcode21	2935555	0.0001295740571949676	Pseudolignincola siamensis	Pseudolignincola	Halosphaeriaceae	Microascales	Sordariomycetes	Ascomycota	Opisthokonta					24.83079487650042
barcode21	2527679	0.00012033860333810348	Leptosillia macrospora	Leptosillia	Leptosilliaceae	Xylariales	Sordariomycetes	Ascomycota	Opisthokonta					23.06096791209412
barcode21	1570466	0.00020351188559454084	Otidea brunneoparva	Otidea	Pyronemataceae	Pezizales	Pezizomycetes	Ascomycota	Opisthokonta					38.99979668402424
barcode21	1873960	0.00040441434754549674	Pseudocercospora fijiensis	Pseudocercospora	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					77.49953907753373
barcode21	1056133	0.00010936292354465693	Infundichalara microchona	Infundichalara	Hamatocanthoscyphaceae	Helotiales	Leotiomycetes	Ascomycota	Opisthokonta					20.957654490556784
barcode21	1249076	0.00020341368832593949	Ogataea wickerhamii	Ogataea	Pichiaceae	Pichiales	Pichiomycetes	Ascomycota	Opisthokonta					38.98097874865309
barcode21	879818	8.567439511314307e-05	Apiotrichum cacaoliposimile	Apiotrichum	Trichosporonaceae	Trichosporonales	Tremellomycetes	Basidiomycota	Opisthokonta					16.41812703311206
barcode21	2877737	5.5134304443896516e-05	Dioszegia maotaiensis	Dioszegia	Bulleribasidiaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					10.565607297801664
barcode21	582727	0.00028483948710449644	Puccinia emaculata	Puccinia	Pucciniaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					54.58493027178307
barcode21	1904429	0.00025717620646034016	Puccinia novopanici	Puccinia	Pucciniaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					49.28370514882083
barcode21	2859061	9.825438545454133e-05	Sistotrema chloroporum	Sistotrema	Corticiaceae	Corticiales	Agaricomycetes	Basidiomycota	Opisthokonta					18.828880902195575
barcode21	2717609	0.0001983698296590005	Tremateia thailandensis	Tremateia	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					38.0144039368729
barcode21	2780979	0.00011239971814451969	Dacrymyces venustus	Dacrymyces	Dacrymycetaceae	Dacrymycetales	Dacrymycetes	Basidiomycota	Opisthokonta					21.539607586906886
barcode21	89792	6.261890738674483e-05	Sagenomella diversispora	Sagenomella	Trichocomaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta					11.99991169815146
barcode21	1987568	0.00019341489419839422	Pecoramyces ruminantium	Pecoramyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Opisthokonta					37.06486983481508
